"","match_id","season_id","match_date","match_week","competition_stage_id","home_team_id","away_team_id","home_score","away_score","match_status"
"2333",3981457,315,2025-07-13,23,1,5104,584,NA,NA,"scheduled"
"2334",3981456,315,2025-07-13,23,1,612,614,NA,NA,"scheduled"
"2335",3981455,315,2025-07-13,23,1,637,488,NA,NA,"scheduled"
"2336",3981454,315,2025-07-13,23,1,919,413,NA,NA,"scheduled"
"2337",3981453,315,2025-07-13,23,1,442,918,NA,NA,"scheduled"
"2338",3981452,315,2025-07-13,23,1,433,643,NA,NA,"scheduled"
"2339",3981451,315,2025-07-13,23,1,600,604,NA,NA,"scheduled"
"2340",3981466,315,2025-07-14,24,1,489,1975,NA,NA,"scheduled"
"2341",3981465,315,2025-07-14,23,1,14862,647,NA,NA,"scheduled"
"2342",3981479,315,2025-07-17,24,1,643,604,NA,NA,"scheduled"
"2343",3981478,315,2025-07-17,24,1,599,414,NA,NA,"scheduled"
"2344",3981477,315,2025-07-17,24,1,387,584,NA,NA,"scheduled"
"2345",3981476,315,2025-07-17,24,1,8070,918,NA,NA,"scheduled"
"2346",3981475,315,2025-07-17,24,1,365,574,NA,NA,"scheduled"
"2347",3981474,315,2025-07-17,24,1,614,413,NA,NA,"scheduled"
"2348",3981473,315,2025-07-17,24,1,29405,575,NA,NA,"scheduled"
"2349",3981472,315,2025-07-17,24,1,647,433,NA,NA,"scheduled"
"2350",3981471,315,2025-07-17,24,1,442,5104,NA,NA,"scheduled"
"2351",3981470,315,2025-07-17,24,1,488,600,NA,NA,"scheduled"
"2352",3981469,315,2025-07-17,24,1,1938,917,NA,NA,"scheduled"
"2353",3981468,315,2025-07-17,24,1,612,919,NA,NA,"scheduled"
"2354",3981467,315,2025-07-17,24,1,496,591,NA,NA,"scheduled"
"2355",3981493,315,2025-07-20,25,1,643,496,NA,NA,"scheduled"
"2356",3981492,315,2025-07-20,25,1,413,14862,NA,NA,"scheduled"
"2357",3981491,315,2025-07-20,25,1,387,1975,NA,NA,"scheduled"
"2358",3981490,315,2025-07-20,25,1,584,599,NA,NA,"scheduled"
"2359",3981489,315,2025-07-20,25,1,591,574,NA,NA,"scheduled"
"2360",3981488,315,2025-07-20,25,1,917,918,NA,NA,"scheduled"
"2361",3981487,315,2025-07-20,25,1,488,614,NA,NA,"scheduled"
"2362",3981486,315,2025-07-20,25,1,433,489,NA,NA,"scheduled"
"2363",3981485,315,2025-07-20,25,1,919,442,NA,NA,"scheduled"
"2364",3981484,315,2025-07-20,25,1,647,612,NA,NA,"scheduled"
"2365",3981483,315,2025-07-20,25,1,29405,604,NA,NA,"scheduled"
"2366",3981482,315,2025-07-20,25,1,365,8070,NA,NA,"scheduled"
"2367",3981481,315,2025-07-20,25,1,637,414,NA,NA,"scheduled"
"2368",3981480,315,2025-07-20,25,1,1938,575,NA,NA,"scheduled"
"2369",3981499,315,2025-07-26,26,1,919,647,NA,NA,"scheduled"
"2370",3981498,315,2025-07-26,26,1,643,442,NA,NA,"scheduled"
"2371",3981497,315,2025-07-26,26,1,413,414,NA,NA,"scheduled"
"2372",3981496,315,2025-07-26,26,1,917,599,NA,NA,"scheduled"
"2373",3981495,315,2025-07-26,26,1,29405,1938,NA,NA,"scheduled"
"2374",3981494,315,2025-07-26,26,1,584,591,NA,NA,"scheduled"
"2375",3981508,315,2025-07-27,26,1,1975,489,NA,NA,"scheduled"
"2376",3981507,315,2025-07-27,26,1,496,600,NA,NA,"scheduled"
"2377",3981506,315,2025-07-27,26,1,574,387,NA,NA,"scheduled"
"2378",3981505,315,2025-07-27,26,1,14862,612,NA,NA,"scheduled"
"2379",3981504,315,2025-07-27,26,1,604,637,NA,NA,"scheduled"
"2380",3981503,315,2025-07-27,26,1,8070,575,NA,NA,"scheduled"
"2381",3981502,315,2025-07-27,26,1,433,614,NA,NA,"scheduled"
"2382",3981501,315,2025-07-27,26,1,918,5104,NA,NA,"scheduled"
"2383",3981500,315,2025-07-27,26,1,365,488,NA,NA,"scheduled"
"2384",3981518,315,2025-08-10,27,1,5104,643,NA,NA,"scheduled"
"2385",3981517,315,2025-08-10,27,1,591,365,NA,NA,"scheduled"
"2386",3981516,315,2025-08-10,27,1,584,918,NA,NA,"scheduled"
"2387",3981515,315,2025-08-10,27,1,614,604,NA,NA,"scheduled"
"2388",3981514,315,2025-08-10,27,1,14862,1938,NA,NA,"scheduled"
"2389",3981513,315,2025-08-10,27,1,637,29405,NA,NA,"scheduled"
"2390",3981512,315,2025-08-10,27,1,413,647,NA,NA,"scheduled"
"2391",3981511,315,2025-08-10,27,1,414,917,NA,NA,"scheduled"
"2392",3981510,315,2025-08-10,27,1,496,575,NA,NA,"scheduled"
"2393",3981509,315,2025-08-10,27,1,574,919,NA,NA,"scheduled"
"2394",3981523,315,2025-08-11,27,1,442,488,NA,NA,"scheduled"
"2395",3981522,315,2025-08-11,27,1,599,1975,NA,NA,"scheduled"
"2396",3981521,315,2025-08-11,27,1,387,433,NA,NA,"scheduled"
"2397",3981520,315,2025-08-11,27,1,612,600,NA,NA,"scheduled"
"2398",3981519,315,2025-08-11,27,1,489,8070,NA,NA,"scheduled"
"2399",3981534,315,2025-08-17,28,1,575,917,NA,NA,"scheduled"
"2400",3981533,315,2025-08-17,28,1,647,489,NA,NA,"scheduled"
"2401",3981532,315,2025-08-17,28,1,600,365,NA,NA,"scheduled"
"2402",3981531,315,2025-08-17,28,1,574,14862,NA,NA,"scheduled"
"2403",3981530,315,2025-08-17,28,1,5104,413,NA,NA,"scheduled"
"2404",3981529,315,2025-08-17,28,1,584,919,NA,NA,"scheduled"
"2405",3981528,315,2025-08-17,28,1,591,918,NA,NA,"scheduled"
"2406",3981527,315,2025-08-17,28,1,1975,442,NA,NA,"scheduled"
"2407",3981526,315,2025-08-17,28,1,8070,433,NA,NA,"scheduled"
"2408",3981525,315,2025-08-17,28,1,612,488,NA,NA,"scheduled"
"2409",3981524,315,2025-08-17,28,1,599,637,NA,NA,"scheduled"
"2410",3981536,315,2025-08-18,28,1,414,1938,NA,NA,"scheduled"
"2411",3981535,315,2025-08-18,28,1,614,29405,NA,NA,"scheduled"
"2412",3981537,315,2025-08-19,28,1,604,643,NA,NA,"scheduled"
"2413",3981549,315,2025-08-24,29,1,489,414,NA,NA,"scheduled"
"2414",3981548,315,2025-08-24,29,1,917,584,NA,NA,"scheduled"
"2415",3981547,315,2025-08-24,29,1,918,1975,NA,NA,"scheduled"
"2416",3981546,315,2025-08-24,29,1,591,5104,NA,NA,"scheduled"
"2417",3981545,315,2025-08-24,29,1,496,574,NA,NA,"scheduled"
"2418",3981544,315,2025-08-24,29,1,413,919,NA,NA,"scheduled"
"2419",3981543,315,2025-08-24,29,1,643,614,NA,NA,"scheduled"
"2420",3981542,315,2025-08-24,29,1,1938,599,NA,NA,"scheduled"
"2421",3981541,315,2025-08-24,29,1,433,612,NA,NA,"scheduled"
"2422",3981540,315,2025-08-24,29,1,442,600,NA,NA,"scheduled"
"2423",3981539,315,2025-08-24,29,1,29405,647,NA,NA,"scheduled"
"2424",3981538,315,2025-08-24,29,1,604,14862,NA,NA,"scheduled"
"2425",3981552,315,2025-08-25,29,1,365,575,NA,NA,"scheduled"
"2426",3981551,315,2025-08-25,29,1,488,637,NA,NA,"scheduled"
"2427",3981550,315,2025-08-25,29,1,8070,387,NA,NA,"scheduled"
"2428",3981566,315,2025-08-31,30,1,1975,574,NA,NA,"scheduled"
"2429",3981565,315,2025-08-31,30,1,489,496,NA,NA,"scheduled"
"2430",3981564,315,2025-08-31,30,1,488,433,NA,NA,"scheduled"
"2431",3981563,315,2025-08-31,30,1,442,413,NA,NA,"scheduled"
"2432",3981562,315,2025-08-31,30,1,14862,643,NA,NA,"scheduled"
"2433",3981561,315,2025-08-31,30,1,1938,365,NA,NA,"scheduled"
"2434",3981560,315,2025-08-31,30,1,612,647,NA,NA,"scheduled"
"2435",3981559,315,2025-08-31,30,1,637,600,NA,NA,"scheduled"
"2436",3981558,315,2025-08-31,30,1,5104,614,NA,NA,"scheduled"
"2437",3981557,315,2025-08-31,30,1,575,591,NA,NA,"scheduled"
"2438",3981556,315,2025-08-31,30,1,599,604,NA,NA,"scheduled"
"2439",3981555,315,2025-08-31,30,1,414,918,NA,NA,"scheduled"
"2440",3981554,315,2025-08-31,30,1,387,917,NA,NA,"scheduled"
"2441",3981553,315,2025-08-31,30,1,584,8070,NA,NA,"scheduled"
"2442",3981567,315,2025-09-01,30,1,919,29405,NA,NA,"scheduled"
"2443",3981570,315,2025-09-07,31,1,574,584,NA,NA,"scheduled"
"2444",3981569,315,2025-09-07,31,1,14862,413,NA,NA,"scheduled"
"2445",3981568,315,2025-09-07,31,1,637,5104,NA,NA,"scheduled"
"2446",3981585,315,2025-09-14,32,1,604,496,NA,NA,"scheduled"
"2447",3981584,315,2025-09-14,32,1,433,637,NA,NA,"scheduled"
"2448",3981583,315,2025-09-14,32,1,600,643,NA,NA,"scheduled"
"2449",3981582,315,2025-09-14,32,1,488,442,NA,NA,"scheduled"
"2450",3981581,315,2025-09-14,32,1,413,5104,NA,NA,"scheduled"
"2451",3981580,315,2025-09-14,32,1,574,414,NA,NA,"scheduled"
"2452",3981579,315,2025-09-14,32,1,614,919,NA,NA,"scheduled"
"2453",3981578,315,2025-09-14,32,1,584,575,NA,NA,"scheduled"
"2454",3981577,315,2025-09-14,32,1,591,14862,NA,NA,"scheduled"
"2455",3981576,315,2025-09-14,32,1,918,599,NA,NA,"scheduled"
"2456",3981575,315,2025-09-14,32,1,489,1938,NA,NA,"scheduled"
"2457",3981574,315,2025-09-14,32,1,8070,1975,NA,NA,"scheduled"
"2458",3981573,315,2025-09-14,32,1,365,917,NA,NA,"scheduled"
"2459",3981572,315,2025-09-14,32,1,29405,612,NA,NA,"scheduled"
"2460",3981571,315,2025-09-14,32,1,647,387,NA,NA,"scheduled"
"2461",3981586,315,2025-09-17,33,1,1975,488,NA,NA,"scheduled"
"2462",3981589,315,2025-09-20,33,1,496,584,NA,NA,"scheduled"
"2463",3981588,315,2025-09-20,33,1,365,29405,NA,NA,"scheduled"
"2464",3981587,315,2025-09-20,33,1,414,8070,NA,NA,"scheduled"
"2465",3981600,315,2025-09-21,33,1,614,14862,NA,NA,"scheduled"
"2466",3981599,315,2025-09-21,33,1,442,489,NA,NA,"scheduled"
"2467",3981598,315,2025-09-21,33,1,612,574,NA,NA,"scheduled"
"2468",3981597,315,2025-09-21,33,1,643,647,NA,NA,"scheduled"
"2469",3981596,315,2025-09-21,33,1,413,600,NA,NA,"scheduled"
"2470",3981595,315,2025-09-21,33,1,5104,488,NA,NA,"scheduled"
"2471",3981594,315,2025-09-21,33,1,599,1938,NA,NA,"scheduled"
"2472",3981593,315,2025-09-21,33,1,591,387,NA,NA,"scheduled"
"2473",3981592,315,2025-09-21,33,1,1975,918,NA,NA,"scheduled"
"2474",3981591,315,2025-09-21,33,1,917,575,NA,NA,"scheduled"
"2475",3981590,315,2025-09-21,33,1,637,604,NA,NA,"scheduled"
"2476",3981601,315,2025-09-22,33,1,919,433,NA,NA,"scheduled"
"2477",3981602,315,2025-09-25,34,1,414,1975,NA,NA,"scheduled"
"2478",3981605,315,2025-09-27,34,1,575,1975,NA,NA,"scheduled"
"2479",3981604,315,2025-09-27,28,1,387,496,NA,NA,"scheduled"
"2480",3981603,315,2025-09-27,34,1,489,599,NA,NA,"scheduled"
"2481",3981618,315,2025-09-28,34,1,387,414,NA,NA,"scheduled"
"2482",3981617,315,2025-09-28,34,1,584,365,NA,NA,"scheduled"
"2483",3981616,315,2025-09-28,34,1,918,496,NA,NA,"scheduled"
"2484",3981615,315,2025-09-28,34,1,8070,591,NA,NA,"scheduled"
"2485",3981614,315,2025-09-28,34,1,29405,614,NA,NA,"scheduled"
"2486",3981613,315,2025-09-28,34,1,488,604,NA,NA,"scheduled"
"2487",3981612,315,2025-09-28,34,1,647,413,NA,NA,"scheduled"
"2488",3981611,315,2025-09-28,34,1,442,637,NA,NA,"scheduled"
"2489",3981610,315,2025-09-28,34,1,433,5104,NA,NA,"scheduled"
"2490",3981609,315,2025-09-28,34,1,600,612,NA,NA,"scheduled"
"2491",3981608,315,2025-09-28,34,1,14862,919,NA,NA,"scheduled"
"2492",3981607,315,2025-09-28,34,1,1938,643,NA,NA,"scheduled"
"2493",3981606,315,2025-09-28,34,1,574,917,NA,NA,"scheduled"
"2494",3981620,315,2025-10-04,35,1,413,442,NA,NA,"scheduled"
"2495",3981619,315,2025-10-04,35,1,918,8070,NA,NA,"scheduled"
"2496",3981631,315,2025-10-05,35,1,643,29405,NA,NA,"scheduled"
"2497",3981630,315,2025-10-05,35,1,612,637,NA,NA,"scheduled"
"2498",3981629,315,2025-10-05,35,1,488,647,NA,NA,"scheduled"
"2499",3981628,315,2025-10-05,35,1,574,575,NA,NA,"scheduled"
"2500",3981627,315,2025-10-05,35,1,5104,14862,NA,NA,"scheduled"
"2501",3981626,315,2025-10-05,35,1,496,414,NA,NA,"scheduled"
"2502",3981625,315,2025-10-05,35,1,387,489,NA,NA,"scheduled"
"2503",3981624,315,2025-10-05,35,1,591,1938,NA,NA,"scheduled"
"2504",3981623,315,2025-10-05,35,1,1975,584,NA,NA,"scheduled"
"2505",3981622,315,2025-10-05,35,1,433,600,NA,NA,"scheduled"
"2506",3981621,315,2025-10-05,35,1,599,917,NA,NA,"scheduled"
"2507",3981633,315,2025-10-06,35,1,919,365,NA,NA,"scheduled"
"2508",3981632,315,2025-10-06,35,1,604,614,NA,NA,"scheduled"
"2509",3981648,315,2025-10-19,36,1,8070,496,NA,NA,"scheduled"
"2510",3981647,315,2025-10-19,36,1,414,488,NA,NA,"scheduled"
"2511",3981646,315,2025-10-19,36,1,637,643,NA,NA,"scheduled"
"2512",3981645,315,2025-10-19,36,1,442,612,NA,NA,"scheduled"
"2513",3981644,315,2025-10-19,36,1,647,29405,NA,NA,"scheduled"
"2514",3981643,315,2025-10-19,36,1,614,5104,NA,NA,"scheduled"
"2515",3981642,315,2025-10-19,36,1,14862,433,NA,NA,"scheduled"
"2516",3981641,315,2025-10-19,36,1,604,413,NA,NA,"scheduled"
"2517",3981640,315,2025-10-19,36,1,365,918,NA,NA,"scheduled"
"2518",3981639,315,2025-10-19,36,1,575,599,NA,NA,"scheduled"
"2519",3981638,315,2025-10-19,36,1,600,919,NA,NA,"scheduled"
"2520",3981637,315,2025-10-19,36,1,584,574,NA,NA,"scheduled"
"2521",3981636,315,2025-10-19,36,1,1938,1975,NA,NA,"scheduled"
"2522",3981635,315,2025-10-19,36,1,917,387,NA,NA,"scheduled"
"2523",3981634,315,2025-10-19,36,1,489,591,NA,NA,"scheduled"
